date,state,district,pincode,bio_age_5_17,bio_age_17_,total_updates
2025-07-19,Rajasthan,Jaipur,302018,9,15,24
2025-07-19,Rajasthan,Jaipur,302020,15,28,43
2025-07-19,Rajasthan,Jaipur,302021,12,27,39
2025-07-19,Rajasthan,Jaipur,302027,4,10,14
2025-07-19,Rajasthan,Jaipur,302032,1,2,3
2025-07-19,Rajasthan,Jaipur,303006,0,2,2
2025-07-19,Rajasthan,Jaipur,303012,0,2,2
2025-07-19,Rajasthan,Jaipur,303104,2,2,4
2025-07-19,Rajasthan,Jaipur,303305,4,9,13
2025-07-19,Rajasthan,Jaipur,303603,3,6,9
2025-07-19,Rajasthan,Jaipur,303604,1,3,4
2025-07-19,Rajasthan,Jaipur,303803,5,7,12
2025-07-19,Rajasthan,Jaipur,303901,3,14,17
2025-07-19,Rajasthan,Jaipur,303903,1,8,9
2025-07-19,Rajasthan,Jaipur,303904,4,11,15
2025-07-21,Rajasthan,Jaipur,302001,10,14,24
2025-07-21,Rajasthan,Jaipur,302005,0,1,1
2025-07-21,Rajasthan,Jaipur,302006,11,15,26
2025-07-21,Rajasthan,Jaipur,302011,3,3,6
2025-07-21,Rajasthan,Jaipur,302017,7,34,41
2025-07-21,Rajasthan,Jaipur,302027,2,8,10
2025-07-21,Rajasthan,Jaipur,302039,9,16,25
2025-07-21,Rajasthan,Jaipur,303002,3,8,11
2025-07-21,Rajasthan,Jaipur,303008,3,6,9
2025-07-21,Rajasthan,Jaipur,303012,9,6,15
2025-07-21,Rajasthan,Jaipur,303103,13,22,35
2025-07-21,Rajasthan,Jaipur,303305,14,8,22
2025-07-21,Rajasthan,Jaipur,303701,8,17,25
2025-07-21,Rajasthan,Jaipur,303702,7,7,14
2025-07-21,Rajasthan,Jaipur,303802,0,1,1
2025-07-21,Rajasthan,Jaipur,303905,3,8,11
2025-07-22,Rajasthan,Jaipur,302012,47,94,141
2025-07-22,Rajasthan,Jaipur,302026,7,10,17
2025-07-22,Rajasthan,Jaipur,302028,9,34,43
2025-07-22,Rajasthan,Jaipur,302032,0,1,1
2025-07-22,Rajasthan,Jaipur,303006,5,8,13
2025-07-22,Rajasthan,Jaipur,303107,8,6,14
2025-07-22,Rajasthan,Jaipur,303120,8,12,20
2025-07-22,Rajasthan,Jaipur,303302,10,12,22
2025-07-22,Rajasthan,Jaipur,303338,9,17,26
2025-07-22,Rajasthan,Jaipur,303348,1,5,6
2025-07-22,Rajasthan,Jaipur,303603,4,27,31
2025-07-22,Rajasthan,Jaipur,303908,4,2,6
2025-07-23,Rajasthan,Jaipur,302004,6,9,15
2025-07-23,Rajasthan,Jaipur,302005,0,2,2
2025-07-23,Rajasthan,Jaipur,302011,2,4,6
2025-07-23,Rajasthan,Jaipur,302015,5,22,27
2025-07-23,Rajasthan,Jaipur,302027,7,19,26
2025-07-23,Rajasthan,Jaipur,302031,23,42,65
2025-07-23,Rajasthan,Jaipur,302034,0,4,4
2025-07-23,Rajasthan,Jaipur,303001,6,9,15
2025-07-23,Rajasthan,Jaipur,303002,3,6,9
2025-07-23,Rajasthan,Jaipur,303004,0,2,2
2025-07-23,Rajasthan,Jaipur,303601,2,8,10
2025-07-23,Rajasthan,Jaipur,303602,2,12,14
2025-07-23,Rajasthan,Jaipur,303604,23,17,40
2025-07-23,Rajasthan,Jaipur,303702,12,13,25
2025-07-23,Rajasthan,Jaipur,303803,1,12,13
2025-07-23,Rajasthan,Jaipur,303806,1,14,15
2025-07-23,Rajasthan,Jaipur,303901,18,23,41
2025-12-17,Rajasthan,Jaipur,302004,12,38,50
2025-12-17,Rajasthan,Jaipur,302020,31,27,58
2025-12-17,Rajasthan,Jaipur,302021,32,31,63
2025-12-17,Rajasthan,Jaipur,302026,8,22,30
2025-12-17,Rajasthan,Jaipur,302037,3,1,4
2025-12-17,Rajasthan,Jaipur,303003,12,10,22
2025-12-17,Rajasthan,Jaipur,303012,28,27,55
2025-12-17,Rajasthan,Jaipur,303121,1,0,1
2025-12-17,Rajasthan,Jaipur,303302,8,9,17
2025-12-17,Rajasthan,Jaipur,303601,6,5,11
2025-12-17,Rajasthan,Jaipur,303706,10,8,18
2025-12-14,Rajasthan,Jaipur,302001,5,3,8
2025-12-14,Rajasthan,Jaipur,302002,5,3,8
2025-12-14,Rajasthan,Jaipur,302012,22,12,34
2025-12-14,Rajasthan,Jaipur,302016,2,0,2
2025-12-14,Rajasthan,Jaipur,302019,5,2,7
2025-12-14,Rajasthan,Jaipur,303108,0,1,1
2025-12-14,Rajasthan,Jaipur,303904,1,0,1
2025-12-18,Rajasthan,Jaipur,302032,2,3,5
2025-12-18,Rajasthan,Jaipur,302033,19,8,27
2025-12-18,Rajasthan,Jaipur,302039,42,24,66
2025-12-18,Rajasthan,Jaipur,303012,22,13,35
2025-12-18,Rajasthan,Jaipur,303103,34,32,66
2025-12-18,Rajasthan,Jaipur,303107,6,18,24
2025-12-18,Rajasthan,Jaipur,303110,14,16,30
2025-12-18,Rajasthan,Jaipur,303120,9,18,27
2025-12-18,Rajasthan,Jaipur,303604,16,17,33
2025-12-18,Rajasthan,Jaipur,303704,10,5,15
2025-12-18,Rajasthan,Jaipur,303803,5,7,12
2025-12-18,Rajasthan,Jaipur,303805,11,9,20
2025-12-18,Rajasthan,Jaipur,303806,10,9,19
2025-12-24,Rajasthan,Jaipur,302015,9,22,31
2025-12-24,Rajasthan,Jaipur,302019,13,23,36
2025-12-24,Rajasthan,Jaipur,302027,25,36,61
2025-12-24,Rajasthan,Jaipur,302031,15,25,40
2025-12-24,Rajasthan,Jaipur,302039,30,24,54
2025-12-24,Rajasthan,Jaipur,303108,49,43,92
2025-12-24,Rajasthan,Jaipur,303110,4,19,23
2025-12-24,Rajasthan,Jaipur,303120,7,8,15
2025-12-24,Rajasthan,Jaipur,303302,11,9,20
2025-12-24,Rajasthan,Jaipur,303338,19,32,51
2025-12-24,Rajasthan,Jaipur,303702,15,7,22
2025-12-24,Rajasthan,Jaipur,303802,1,7,8
2025-12-24,Rajasthan,Jaipur,303901,11,22,33
2025-12-24,Rajasthan,Jaipur,303904,5,9,14
2025-12-24,Rajasthan,Jaipur,303908,9,15,24
2025-12-25,Rajasthan,Jaipur,302001,4,9,13
2025-12-25,Rajasthan,Jaipur,302002,4,8,12
2025-12-25,Rajasthan,Jaipur,302003,6,15,21
2025-12-25,Rajasthan,Jaipur,302005,2,0,2
2025-12-25,Rajasthan,Jaipur,302013,13,21,34
2025-12-25,Rajasthan,Jaipur,302023,0,1,1
2025-12-25,Rajasthan,Jaipur,302033,1,3,4
2025-12-25,Rajasthan,Jaipur,303105,0,4,4
2025-12-25,Rajasthan,Jaipur,303106,2,0,2
2025-12-25,Rajasthan,Jaipur,303701,1,0,1
2025-12-25,Rajasthan,Jaipur,303804,7,3,10
2025-12-25,Rajasthan,Jaipur,303908,8,4,12
2025-12-16,Rajasthan,Jaipur,302001,21,29,50
2025-12-16,Rajasthan,Jaipur,302003,40,43,83
2025-12-16,Rajasthan,Jaipur,302013,15,25,40
2025-12-16,Rajasthan,Jaipur,302016,41,47,88
2025-12-16,Rajasthan,Jaipur,302017,29,25,54
2025-12-16,Rajasthan,Jaipur,302023,0,3,3
2025-12-16,Rajasthan,Jaipur,302024,0,7,7
2025-12-16,Rajasthan,Jaipur,302027,21,16,37
2025-12-16,Rajasthan,Jaipur,302032,1,4,5
2025-12-16,Rajasthan,Jaipur,302037,1,1,2
2025-12-16,Rajasthan,Jaipur,302039,35,22,57
2025-12-16,Rajasthan,Jaipur,303003,12,18,30
2025-12-16,Rajasthan,Jaipur,303006,14,15,29
2025-12-16,Rajasthan,Jaipur,303008,32,29,61
2025-12-16,Rajasthan,Jaipur,303105,13,7,20
2025-12-16,Rajasthan,Jaipur,303108,40,30,70
2025-12-16,Rajasthan,Jaipur,303507,5,5,10
2025-12-16,Rajasthan,Jaipur,303604,20,11,31
2025-12-16,Rajasthan,Jaipur,303712,18,12,30
2025-12-16,Rajasthan,Jaipur,303807,13,6,19
2025-12-16,Rajasthan,Jaipur,303901,22,20,42
2025-12-15,Rajasthan,Jaipur,302003,35,43,78
2025-12-15,Rajasthan,Jaipur,302028,19,21,40
2025-12-15,Rajasthan,Jaipur,302033,9,19,28
2025-12-15,Rajasthan,Jaipur,303002,8,4,12
2025-12-15,Rajasthan,Jaipur,303003,14,12,26
2025-12-15,Rajasthan,Jaipur,303008,25,26,51
2025-12-15,Rajasthan,Jaipur,303009,12,10,22
2025-12-15,Rajasthan,Jaipur,303104,14,8,22
2025-12-15,Rajasthan,Jaipur,303106,14,23,37
2025-12-15,Rajasthan,Jaipur,303302,17,10,27
2025-12-15,Rajasthan,Jaipur,303305,16,17,33
2025-12-15,Rajasthan,Jaipur,303507,1,2,3
2025-12-15,Rajasthan,Jaipur,303602,10,11,21
2025-12-15,Rajasthan,Jaipur,303802,0,4,4
2025-12-15,Rajasthan,Jaipur,303803,9,8,17
2025-12-15,Rajasthan,Jaipur,303903,8,9,17
2025-12-21,Rajasthan,Jaipur,302004,3,0,3
2025-12-21,Rajasthan,Jaipur,302012,20,18,38
2025-12-21,Rajasthan,Jaipur,302017,1,2,3
2025-12-21,Rajasthan,Jaipur,302019,7,7,14
2025-12-21,Rajasthan,Jaipur,302028,1,2,3
2025-12-21,Rajasthan,Jaipur,302029,14,3,17
2025-12-21,Rajasthan,Jaipur,302033,31,18,49
2025-12-21,Rajasthan,Jaipur,303008,5,5,10
2025-12-21,Rajasthan,Jaipur,303012,1,1,2
2025-12-20,Rajasthan,Jaipur,302005,0,4,4
2025-12-20,Rajasthan,Jaipur,302016,28,57,85
2025-12-20,Rajasthan,Jaipur,302020,23,17,40
2025-12-20,Rajasthan,Jaipur,302037,1,1,2
2025-12-20,Rajasthan,Jaipur,302039,36,24,60
2025-12-20,Rajasthan,Jaipur,303004,5,6,11
2025-12-20,Rajasthan,Jaipur,303007,23,6,29
2025-12-20,Rajasthan,Jaipur,303104,4,7,11
2025-12-20,Rajasthan,Jaipur,303106,5,14,19
2025-12-20,Rajasthan,Jaipur,303107,2,12,14
2025-12-20,Rajasthan,Jaipur,303108,26,34,60
2025-12-20,Rajasthan,Jaipur,303110,2,6,8
2025-12-20,Rajasthan,Jaipur,303120,15,17,32
2025-12-20,Rajasthan,Jaipur,303121,0,1,1
2025-12-20,Rajasthan,Jaipur,303329,0,1,1
2025-12-20,Rajasthan,Jaipur,303603,15,22,37
2025-12-20,Rajasthan,Jaipur,303712,23,12,35
2025-12-19,Rajasthan,Jaipur,302012,132,90,222
2025-12-19,Rajasthan,Jaipur,302027,27,45,72
2025-12-19,Rajasthan,Jaipur,303003,10,7,17
2025-12-19,Rajasthan,Jaipur,303004,2,9,11
2025-12-19,Rajasthan,Jaipur,303102,8,17,25
2025-12-19,Rajasthan,Jaipur,303105,17,5,22
2025-12-19,Rajasthan,Jaipur,303106,13,16,29
2025-12-19,Rajasthan,Jaipur,303604,36,27,63
2025-12-19,Rajasthan,Jaipur,303701,14,16,30
2025-12-19,Rajasthan,Jaipur,303712,6,8,14
2025-12-22,Rajasthan,Jaipur,302005,1,1,2
2025-12-22,Rajasthan,Jaipur,302013,11,20,31
2025-12-22,Rajasthan,Jaipur,302021,23,39,62
2025-12-22,Rajasthan,Jaipur,302026,2,2,4
2025-12-22,Rajasthan,Jaipur,303002,13,17,30
2025-12-22,Rajasthan,Jaipur,303601,11,11,22
2025-12-22,Rajasthan,Jaipur,303701,4,12,16
2025-12-22,Rajasthan,Jaipur,303712,15,10,25
2025-12-22,Rajasthan,Jaipur,303903,11,21,32
2025-12-23,Rajasthan,Jaipur,302001,17,21,38
2025-12-23,Rajasthan,Jaipur,302026,11,8,19
2025-12-23,Rajasthan,Jaipur,302027,6,23,29
2025-12-23,Rajasthan,Jaipur,302031,26,26,52
2025-12-23,Rajasthan,Jaipur,302034,9,9,18
2025-12-23,Rajasthan,Jaipur,303009,7,12,19
2025-12-23,Rajasthan,Jaipur,303102,13,10,23
2025-12-23,Rajasthan,Jaipur,303103,29,35,64
2025-12-23,Rajasthan,Jaipur,303110,14,17,31
2025-12-23,Rajasthan,Jaipur,303305,9,11,20
2025-12-23,Rajasthan,Jaipur,303601,8,7,15
2025-12-23,Rajasthan,Jaipur,303704,6,5,11
2025-12-23,Rajasthan,Jaipur,303801,8,15,23
2025-12-23,Rajasthan,Jaipur,303803,14,8,22
2025-12-23,Rajasthan,Jaipur,303908,16,26,42
2025-12-26,Rajasthan,Jaipur,302005,1,1,2
2025-12-26,Rajasthan,Jaipur,302012,93,101,194
2025-12-26,Rajasthan,Jaipur,302015,21,15,36
2025-12-26,Rajasthan,Jaipur,302018,16,20,36
2025-12-26,Rajasthan,Jaipur,302031,39,39,78
2025-12-26,Rajasthan,Jaipur,303003,14,16,30
2025-12-26,Rajasthan,Jaipur,303102,9,21,30
2025-12-26,Rajasthan,Jaipur,303121,1,0,1
2025-12-26,Rajasthan,Jaipur,303305,23,12,35
2025-12-26,Rajasthan,Jaipur,303338,16,25,41
2025-12-26,Rajasthan,Jaipur,303604,13,20,33
2025-12-26,Rajasthan,Jaipur,303803,7,13,20
2025-12-26,Rajasthan,Jaipur,303804,7,8,15
2025-03-01,Rajasthan,Jaipur,302039,288,447,735
2025-03-01,Rajasthan,Jaipur,303109,278,431,709
2025-03-01,Rajasthan,Jaipur,302027,231,374,605
2025-03-01,Rajasthan,Jaipur,302019,159,415,574
2025-03-01,Rajasthan,Jaipur,302001,151,414,565
2025-03-01,Rajasthan,Jaipur,303103,332,894,1226
2025-04-01,Rajasthan,Jaipur,303305,152,188,340
2025-04-01,Rajasthan,Jaipur,302029,454,830,1284
2025-04-01,Rajasthan,Jaipur,303338,179,327,506
2025-03-01,Rajasthan,Jaipur,302011,19,61,80
2025-03-01,Rajasthan,Jaipur,303305,148,235,383
2025-03-01,Rajasthan,Jaipur,302003,350,645,995
2025-03-01,Rajasthan,Jaipur,303807,93,102,195
2025-03-01,Rajasthan,Jaipur,302032,22,54,76
2025-03-01,Rajasthan,Jaipur,303338,227,271,498
2025-03-01,Rajasthan,Jaipur,303348,101,188,289
2025-03-01,Rajasthan,Jaipur,303905,100,261,361
2025-03-01,Rajasthan,Jaipur,303104,237,270,507
2025-03-01,Rajasthan,Jaipur,303712,162,273,435
2025-04-01,Rajasthan,Jaipur,303701,142,207,349
2025-04-01,Rajasthan,Jaipur,303001,62,118,180
2025-04-01,Rajasthan,Jaipur,303801,120,223,343
2025-04-01,Rajasthan,Jaipur,302012,1056,2138,3194
2025-04-01,Rajasthan,Jaipur,303003,150,147,297
2025-04-01,Rajasthan,Jaipur,302011,13,56,69
2025-04-01,Rajasthan,Jaipur,303901,170,303,473
2025-04-01,Rajasthan,Jaipur,303604,173,274,447
2025-04-01,Rajasthan,Jaipur,303603,244,484,728
2025-04-01,Rajasthan,Jaipur,302001,241,510,751
2025-04-01,Rajasthan,Jaipur,302021,295,667,962
2025-04-01,Rajasthan,Jaipur,303601,62,170,232
2025-04-01,Rajasthan,Jaipur,303109,250,309,559
2025-04-01,Rajasthan,Jaipur,302006,318,748,1066
2025-04-01,Rajasthan,Jaipur,303328,189,535,724
2025-04-01,Rajasthan,Jaipur,302039,366,570,936
2025-05-01,Rajasthan,Jaipur,303007,146,233,379
2025-05-01,Rajasthan,Jaipur,303803,124,155,279
2025-05-01,Rajasthan,Jaipur,303904,97,150,247
2025-05-01,Rajasthan,Jaipur,303702,185,209,394
2025-05-01,Rajasthan,Jaipur,303102,76,144,220
2025-05-01,Rajasthan,Jaipur,302016,422,806,1228
2025-05-01,Rajasthan,Jaipur,303603,267,477,744
2025-05-01,Rajasthan,Jaipur,302012,749,1754,2503
2025-05-01,Rajasthan,Jaipur,303905,103,194,297
2025-05-01,Rajasthan,Jaipur,302017,256,600,856
2025-05-01,Rajasthan,Jaipur,302020,265,560,825
2025-05-01,Rajasthan,Jaipur,303328,174,435,609
2025-05-01,Rajasthan,Jaipur,303012,212,313,525
2025-05-01,Rajasthan,Jaipur,303008,141,228,369
2025-05-01,Rajasthan,Jaipur,303001,176,203,379
2025-10-15,Rajasthan,Jaipur,302025,0,1,1
2025-11-02,Rajasthan,Jaipur,302011,2,2,4
2025-11-02,Rajasthan,Jaipur,303007,9,12,21
2025-11-02,Rajasthan,Jaipur,303102,3,19,22
2025-10-19,Rajasthan,Jaipur,302023,1,1,2
2025-10-19,Rajasthan,Jaipur,303007,10,7,17
2025-10-19,Rajasthan,Jaipur,303601,2,5,7
2025-10-19,Rajasthan,Jaipur,303802,3,1,4
2025-10-26,Rajasthan,Jaipur,303601,2,2,4
2025-10-20,Rajasthan,Jaipur,303305,0,1,1
2025-10-16,Rajasthan,Jaipur,303121,1,0,1
2025-11-09,Rajasthan,Jaipur,303507,2,3,5
2025-11-16,Rajasthan,Jaipur,303121,1,0,1
2025-11-17,Rajasthan,Jaipur,303121,2,0,2
2025-12-04,Rajasthan,Jaipur,302025,0,1,1
2025-12-07,Rajasthan,Jaipur,303001,6,12,18
2025-12-07,Rajasthan,Jaipur,303102,6,6,12
2025-12-07,Rajasthan,Jaipur,303802,0,3,3
2025-12-14,Rajasthan,Jaipur,303109,1,3,4
2025-12-25,Rajasthan,Jaipur,302024,1,4,5
2025-12-25,Rajasthan,Jaipur,302025,0,4,4
2025-12-27,Rajasthan,Jaipur,302004,19,35,54
2025-12-27,Rajasthan,Jaipur,302013,17,23,40
2025-12-27,Rajasthan,Jaipur,302016,43,39,82
2025-12-27,Rajasthan,Jaipur,302020,32,26,58
2025-12-27,Rajasthan,Jaipur,302026,7,10,17
2025-12-27,Rajasthan,Jaipur,302029,40,37,77
2025-12-27,Rajasthan,Jaipur,302037,3,1,4
2025-12-27,Rajasthan,Jaipur,302039,23,21,44
2025-12-27,Rajasthan,Jaipur,303007,16,10,26
2025-12-27,Rajasthan,Jaipur,303108,51,22,73
2025-12-27,Rajasthan,Jaipur,303109,25,21,46
2025-12-27,Rajasthan,Jaipur,303119,18,17,35
2025-12-27,Rajasthan,Jaipur,303305,26,13,39
2025-12-27,Rajasthan,Jaipur,303348,15,10,25
2025-12-27,Rajasthan,Jaipur,303803,10,15,25
2025-12-27,Rajasthan,Jaipur,303804,9,10,19
2025-12-27,Rajasthan,Jaipur,303805,12,10,22
2025-12-27,Rajasthan,Jaipur,303806,13,5,18
2025-12-28,Rajasthan,Jaipur,302011,0,1,1
2025-12-28,Rajasthan,Jaipur,302015,1,4,5
2025-12-28,Rajasthan,Jaipur,302019,7,10,17
2025-12-28,Rajasthan,Jaipur,302022,5,2,7
2025-12-28,Rajasthan,Jaipur,302028,8,11,19
2025-12-28,Rajasthan,Jaipur,303002,3,2,5
2025-12-28,Rajasthan,Jaipur,303004,1,3,4
2025-12-28,Rajasthan,Jaipur,303005,0,3,3
2025-12-28,Rajasthan,Jaipur,303006,2,3,5
2025-12-28,Rajasthan,Jaipur,303009,1,8,9
2025-12-28,Rajasthan,Jaipur,303108,9,1,10
2025-12-28,Rajasthan,Jaipur,303338,19,11,30
2025-12-28,Rajasthan,Jaipur,303604,5,11,16
2025-12-28,Rajasthan,Jaipur,303706,5,4,9
2025-12-28,Rajasthan,Jaipur,303904,2,5,7
2025-12-29,Rajasthan,Jaipur,302005,7,3,10
2025-12-29,Rajasthan,Jaipur,302017,20,22,42
2025-12-29,Rajasthan,Jaipur,302018,16,10,26
2025-12-29,Rajasthan,Jaipur,302027,9,13,22
2025-12-29,Rajasthan,Jaipur,303003,11,12,23
2025-12-29,Rajasthan,Jaipur,303005,11,11,22
2025-12-29,Rajasthan,Jaipur,303008,20,16,36
2025-12-29,Rajasthan,Jaipur,303009,9,2,11
2025-12-29,Rajasthan,Jaipur,303105,19,18,37
2025-12-29,Rajasthan,Jaipur,303107,10,11,21
2025-12-29,Rajasthan,Jaipur,303108,46,34,80
2025-12-29,Rajasthan,Jaipur,303119,18,11,29
2025-12-29,Rajasthan,Jaipur,303120,12,13,25
2025-12-29,Rajasthan,Jaipur,303305,13,4,17
2025-12-29,Rajasthan,Jaipur,303328,7,4,11
2025-12-29,Rajasthan,Jaipur,303602,10,10,20
2025-12-29,Rajasthan,Jaipur,303603,18,19,37
2025-12-29,Rajasthan,Jaipur,303604,12,14,26
2025-12-29,Rajasthan,Jaipur,303702,18,3,21
2025-12-29,Rajasthan,Jaipur,303804,12,13,25
2025-12-29,Rajasthan,Jaipur,303807,5,1,6
2026-01-01,Rajasthan,Jaipur,302004,34,44,78
2026-01-01,Rajasthan,Jaipur,302015,34,20,54
2026-01-01,Rajasthan,Jaipur,302027,30,33,63
2026-01-01,Rajasthan,Jaipur,303006,15,16,31
2026-01-01,Rajasthan,Jaipur,303104,22,22,44
2026-01-01,Rajasthan,Jaipur,303105,10,25,35
2026-01-01,Rajasthan,Jaipur,303120,31,25,56
2026-01-01,Rajasthan,Jaipur,303121,1,1,2
2026-01-01,Rajasthan,Jaipur,303305,18,19,37
2026-01-01,Rajasthan,Jaipur,303604,22,30,52
2026-01-01,Rajasthan,Jaipur,303704,11,9,20
2026-01-01,Rajasthan,Jaipur,303712,30,27,57
2026-01-01,Rajasthan,Jaipur,303801,16,13,29
2026-01-01,Rajasthan,Jaipur,303805,23,21,44
2026-01-01,Rajasthan,Jaipur,303807,13,7,20
2025-12-21,Rajasthan,Jaipur,303348,1,2,3
2025-12-21,Rajasthan,Jaipur,303507,0,1,1
2025-12-21,Rajasthan,Jaipur,303712,0,1,1
2025-12-21,Rajasthan,Jaipur,303804,0,2,2
2025-12-21,Rajasthan,Jaipur,303805,1,5,6
2025-12-21,Rajasthan,Jaipur,303807,0,1,1
2025-12-21,Rajasthan,Jaipur,303904,0,6,6
2025-12-13,Rajasthan,Jaipur,302024,0,1,1
2025-12-14,Rajasthan,Jaipur,302021,3,14,17
2025-12-14,Rajasthan,Jaipur,303005,1,4,5
2025-12-14,Rajasthan,Jaipur,303006,0,4,4
2025-12-14,Rajasthan,Jaipur,303105,0,4,4
2025-12-14,Rajasthan,Jaipur,303121,0,2,2
2025-12-14,Rajasthan,Jaipur,303507,2,0,2
2025-12-14,Rajasthan,Jaipur,303801,1,12,13
2025-12-14,Rajasthan,Jaipur,303803,1,6,7
2025-12-14,Rajasthan,Jaipur,303807,0,1,1
2026-01-02,Rajasthan,Jaipur,302002,48,90,138
2026-01-02,Rajasthan,Jaipur,302005,0,3,3
2026-01-02,Rajasthan,Jaipur,302020,42,23,65
2026-01-02,Rajasthan,Jaipur,302021,39,30,69
2026-01-02,Rajasthan,Jaipur,302026,12,15,27
2026-01-02,Rajasthan,Jaipur,302029,43,44,87
2026-01-02,Rajasthan,Jaipur,302031,31,35,66
2026-01-02,Rajasthan,Jaipur,302034,7,9,16
2026-01-02,Rajasthan,Jaipur,303007,36,21,57
2026-01-02,Rajasthan,Jaipur,303012,23,31,54
2026-01-02,Rajasthan,Jaipur,303102,14,15,29
2026-01-02,Rajasthan,Jaipur,303103,31,33,64
2026-01-02,Rajasthan,Jaipur,303119,5,16,21
2026-01-02,Rajasthan,Jaipur,303302,11,13,24
2026-01-02,Rajasthan,Jaipur,303507,2,0,2
2026-01-02,Rajasthan,Jaipur,303706,4,10,14
2026-01-02,Rajasthan,Jaipur,303803,13,13,26
2026-01-02,Rajasthan,Jaipur,303905,11,19,30
2026-01-02,Rajasthan,Jaipur,303908,3,14,17
2025-12-25,Rajasthan,Jaipur,303109,0,6,6
2025-12-25,Rajasthan,Jaipur,303802,0,2,2
2026-01-03,Rajasthan,Jaipur,302002,7,9,16
2026-01-03,Rajasthan,Jaipur,302032,1,0,1
2026-01-03,Rajasthan,Jaipur,303007,4,3,7
2026-01-03,Rajasthan,Jaipur,303105,1,1,2
2026-01-03,Rajasthan,Jaipur,303305,3,2,5
2026-01-03,Rajasthan,Jaipur,303328,4,7,11
2026-01-03,Rajasthan,Jaipur,303601,3,2,5
2026-01-03,Rajasthan,Jaipur,303603,3,4,7
2026-01-03,Rajasthan,Jaipur,303701,3,3,6
2026-01-03,Rajasthan,Jaipur,303712,5,0,5
2026-01-03,Rajasthan,Jaipur,303801,2,0,2
2026-01-03,Rajasthan,Jaipur,303903,3,2,5
2025-11-12,Rajasthan,Jaipur,302037,0,7,7
2025-11-16,Rajasthan,Jaipur,303006,0,1,1
2025-11-16,Rajasthan,Jaipur,303106,0,6,6
2025-11-16,Rajasthan,Jaipur,303120,1,9,10
2025-11-16,Rajasthan,Jaipur,303806,0,2,2
2025-11-30,Rajasthan,Jaipur,302023,0,2,2
2025-11-30,Rajasthan,Jaipur,303005,0,10,10
2025-11-30,Rajasthan,Jaipur,303012,0,3,3
2025-11-30,Rajasthan,Jaipur,303102,0,2,2
2025-11-30,Rajasthan,Jaipur,303103,0,3,3
2025-11-30,Rajasthan,Jaipur,303701,0,1,1
2025-11-30,Rajasthan,Jaipur,303702,0,1,1
2025-11-30,Rajasthan,Jaipur,303704,0,4,4
2025-11-30,Rajasthan,Jaipur,303706,0,4,4
2025-11-30,Rajasthan,Jaipur,303804,1,1,2
2025-11-30,Rajasthan,Jaipur,303908,0,4,4
2025-11-19,Rajasthan,Jaipur,302005,0,1,1
2025-11-19,Rajasthan,Jaipur,303121,0,2,2
2025-11-23,Rajasthan,Jaipur,303002,1,0,1
2025-11-23,Rajasthan,Jaipur,303007,0,1,1
2025-11-23,Rajasthan,Jaipur,303102,1,1,2
2025-11-23,Rajasthan,Jaipur,303104,0,2,2
2025-11-23,Rajasthan,Jaipur,303106,0,2,2
2025-11-23,Rajasthan,Jaipur,303120,1,0,1
2025-11-23,Rajasthan,Jaipur,303706,0,2,2
2025-11-23,Rajasthan,Jaipur,303802,0,1,1
2025-11-23,Rajasthan,Jaipur,303804,0,3,3
2025-11-23,Rajasthan,Jaipur,303806,0,2,2
2025-11-22,Rajasthan,Jaipur,302037,0,1,1
2025-11-21,Rajasthan,Jaipur,303119,0,6,6
2025-12-11,Rajasthan,Jaipur,302024,0,1,1
2025-11-28,Rajasthan,Jaipur,302024,0,1,1
2025-12-07,Rajasthan,Jaipur,302018,0,7,7
2025-12-07,Rajasthan,Jaipur,302031,1,38,39
2025-12-07,Rajasthan,Jaipur,302032,0,1,1
2025-12-07,Rajasthan,Jaipur,303004,0,1,1
2025-12-07,Rajasthan,Jaipur,303106,1,3,4
2025-12-07,Rajasthan,Jaipur,303704,1,4,5
2025-12-07,Rajasthan,Jaipur,303807,0,2,2
2025-11-07,Rajasthan,Jaipur,302025,0,2,2
2025-11-09,Rajasthan,Jaipur,302025,0,1,1
2025-11-09,Rajasthan,Jaipur,303104,1,1,2
2025-11-09,Rajasthan,Jaipur,303603,0,3,3
2025-11-09,Rajasthan,Jaipur,303604,0,2,2
2025-11-09,Rajasthan,Jaipur,303702,0,2,2
2025-11-09,Rajasthan,Jaipur,303704,0,2,2
2025-11-09,Rajasthan,Jaipur,303805,1,2,3
2025-11-08,Rajasthan,Jaipur,303507,0,1,1
2025-11-02,Rajasthan,Jaipur,303120,0,1,1
2025-11-02,Rajasthan,Jaipur,303507,0,3,3
2025-11-02,Rajasthan,Jaipur,303701,0,1,1
2025-11-02,Rajasthan,Jaipur,303801,0,4,4
2025-11-02,Rajasthan,Jaipur,303806,0,4,4
2025-11-04,Rajasthan,Jaipur,302025,0,1,1
2025-11-05,Rajasthan,Jaipur,303102,2,6,8
2025-11-05,Rajasthan,Jaipur,303123,0,1,1
2025-11-05,Rajasthan,Jaipur,303507,0,1,1
2025-11-05,Rajasthan,Jaipur,303807,1,1,2
2025-11-06,Rajasthan,Jaipur,302005,0,2,2
2025-11-01,Rajasthan,Jaipur,302025,0,1,1
2025-10-28,Rajasthan,Jaipur,302005,0,1,1
2025-10-12,Rajasthan,Jaipur,302011,0,1,1
2025-10-12,Rajasthan,Jaipur,302022,2,7,9
