date,state,district,pincode,demo_age_5_17,demo_age_17_,total_updates
2025-12-06,Rajasthan,Jaipur,303802,0,4,4
2025-12-06,Rajasthan,Jaipur,303805,3,27,30
2025-12-06,Rajasthan,Jaipur,303904,1,14,15
2025-11-04,Rajasthan,Jaipur,302006,1,26,27
2025-11-04,Rajasthan,Jaipur,302015,1,22,23
2025-11-04,Rajasthan,Jaipur,302017,5,61,66
2025-11-04,Rajasthan,Jaipur,302033,2,23,25
2025-11-04,Rajasthan,Jaipur,302039,3,36,39
2025-11-04,Rajasthan,Jaipur,303004,1,5,6
2025-11-04,Rajasthan,Jaipur,303006,2,4,6
2025-11-04,Rajasthan,Jaipur,303009,0,3,3
2025-11-04,Rajasthan,Jaipur,303107,1,10,11
2025-11-04,Rajasthan,Jaipur,303120,2,11,13
2025-11-04,Rajasthan,Jaipur,303328,1,9,10
2025-11-04,Rajasthan,Jaipur,303507,0,2,2
2025-11-04,Rajasthan,Jaipur,303602,1,6,7
2025-11-04,Rajasthan,Jaipur,303702,3,17,20
2025-11-04,Rajasthan,Jaipur,303802,0,1,1
2025-11-04,Rajasthan,Jaipur,303804,1,8,9
2025-11-04,Rajasthan,Jaipur,303806,1,8,9
2025-11-04,Rajasthan,Jaipur,303807,0,4,4
2025-11-04,Rajasthan,Jaipur,303908,1,14,15
2025-11-06,Rajasthan,Jaipur,302011,1,3,4
2025-11-06,Rajasthan,Jaipur,302012,11,127,138
2025-11-06,Rajasthan,Jaipur,302019,0,21,21
2025-11-06,Rajasthan,Jaipur,302020,4,48,52
2025-11-06,Rajasthan,Jaipur,302031,2,42,44
2025-11-06,Rajasthan,Jaipur,303103,4,26,30
2025-11-06,Rajasthan,Jaipur,303108,3,37,40
2025-11-06,Rajasthan,Jaipur,303120,3,17,20
2025-11-06,Rajasthan,Jaipur,303348,1,13,14
2025-11-06,Rajasthan,Jaipur,303802,0,2,2
2025-11-07,Rajasthan,Jaipur,302023,0,3,3
2025-11-07,Rajasthan,Jaipur,302026,2,25,27
2025-11-07,Rajasthan,Jaipur,302027,4,31,35
2025-11-07,Rajasthan,Jaipur,302039,7,34,41
2025-11-07,Rajasthan,Jaipur,303102,1,17,18
2025-11-07,Rajasthan,Jaipur,303103,3,22,25
2025-11-07,Rajasthan,Jaipur,303106,6,21,27
2025-11-07,Rajasthan,Jaipur,303108,1,19,20
2025-11-07,Rajasthan,Jaipur,303110,2,11,13
2025-11-07,Rajasthan,Jaipur,303301,3,33,36
2025-11-07,Rajasthan,Jaipur,303338,2,11,13
2025-11-07,Rajasthan,Jaipur,303701,1,9,10
2025-11-07,Rajasthan,Jaipur,303704,0,9,9
2025-11-07,Rajasthan,Jaipur,303706,0,9,9
2025-11-07,Rajasthan,Jaipur,303805,2,18,20
2025-11-05,Rajasthan,Jaipur,302006,1,19,20
2025-11-05,Rajasthan,Jaipur,302011,0,1,1
2025-11-05,Rajasthan,Jaipur,302015,1,10,11
2025-11-05,Rajasthan,Jaipur,302022,2,8,10
2025-11-05,Rajasthan,Jaipur,302029,4,41,45
2025-11-05,Rajasthan,Jaipur,302039,6,21,27
2025-11-05,Rajasthan,Jaipur,303009,0,2,2
2025-11-05,Rajasthan,Jaipur,303103,0,3,3
2025-11-05,Rajasthan,Jaipur,303104,0,6,6
2025-11-05,Rajasthan,Jaipur,303107,0,5,5
2025-11-05,Rajasthan,Jaipur,303120,0,2,2
2025-11-05,Rajasthan,Jaipur,303348,0,2,2
2025-11-05,Rajasthan,Jaipur,303602,1,4,5
2025-11-05,Rajasthan,Jaipur,303712,0,3,3
2025-11-05,Rajasthan,Jaipur,303802,0,2,2
2025-11-05,Rajasthan,Jaipur,303804,0,4,4
2025-11-05,Rajasthan,Jaipur,303805,1,9,10
2025-11-09,Rajasthan,Jaipur,302003,2,33,35
2025-11-09,Rajasthan,Jaipur,302016,2,22,24
2025-11-09,Rajasthan,Jaipur,302017,1,16,17
2025-11-09,Rajasthan,Jaipur,302031,3,30,33
2025-11-09,Rajasthan,Jaipur,302032,0,1,1
2025-11-09,Rajasthan,Jaipur,302037,0,1,1
2025-11-09,Rajasthan,Jaipur,303002,1,7,8
2025-11-09,Rajasthan,Jaipur,303004,0,1,1
2025-11-09,Rajasthan,Jaipur,303008,0,7,7
2025-11-09,Rajasthan,Jaipur,303102,0,3,3
2025-11-09,Rajasthan,Jaipur,303105,0,2,2
2025-11-09,Rajasthan,Jaipur,303120,1,6,7
2025-11-09,Rajasthan,Jaipur,303803,0,6,6
2025-11-09,Rajasthan,Jaipur,303903,0,5,5
2025-11-09,Rajasthan,Jaipur,303905,0,5,5
2025-11-08,Rajasthan,Jaipur,302002,6,56,62
2025-11-08,Rajasthan,Jaipur,302004,3,46,49
2025-11-08,Rajasthan,Jaipur,302005,0,5,5
2025-11-08,Rajasthan,Jaipur,302017,5,34,39
2025-11-08,Rajasthan,Jaipur,302023,0,4,4
2025-11-08,Rajasthan,Jaipur,302024,0,1,1
2025-11-08,Rajasthan,Jaipur,302032,0,1,1
2025-11-08,Rajasthan,Jaipur,303102,0,5,5
2025-11-08,Rajasthan,Jaipur,303105,0,10,10
2025-11-08,Rajasthan,Jaipur,303305,1,11,12
2025-11-08,Rajasthan,Jaipur,303603,3,23,26
2025-11-08,Rajasthan,Jaipur,303801,0,6,6
2025-11-08,Rajasthan,Jaipur,303904,1,7,8
2025-11-08,Rajasthan,Jaipur,303905,0,15,15
2025-11-10,Rajasthan,Jaipur,302003,6,85,91
2025-11-10,Rajasthan,Jaipur,302012,9,161,170
2025-11-10,Rajasthan,Jaipur,302015,2,16,18
2025-11-10,Rajasthan,Jaipur,302018,0,16,16
2025-11-10,Rajasthan,Jaipur,302025,0,1,1
2025-11-10,Rajasthan,Jaipur,303007,1,21,22
2025-11-10,Rajasthan,Jaipur,303008,3,30,33
2025-11-10,Rajasthan,Jaipur,303009,4,8,12
2025-11-10,Rajasthan,Jaipur,303105,1,17,18
2025-11-10,Rajasthan,Jaipur,303119,4,13,17
2025-11-10,Rajasthan,Jaipur,303338,1,14,15
2025-11-10,Rajasthan,Jaipur,303507,1,3,4
2025-11-10,Rajasthan,Jaipur,303601,0,3,3
2025-11-10,Rajasthan,Jaipur,303702,2,24,26
2025-11-10,Rajasthan,Jaipur,303904,1,16,17
2025-11-11,Rajasthan,Jaipur,302003,3,90,93
2025-11-11,Rajasthan,Jaipur,302015,1,21,22
2025-11-11,Rajasthan,Jaipur,302018,2,12,14
2025-11-11,Rajasthan,Jaipur,303012,7,35,42
2025-11-11,Rajasthan,Jaipur,303104,1,21,22
2025-11-11,Rajasthan,Jaipur,303109,3,9,12
2025-11-11,Rajasthan,Jaipur,303301,7,43,50
2025-11-11,Rajasthan,Jaipur,303338,0,12,12
2025-11-11,Rajasthan,Jaipur,303348,2,16,18
2025-11-11,Rajasthan,Jaipur,303604,2,10,12
2025-11-12,Rajasthan,Jaipur,302021,1,41,42
2025-11-12,Rajasthan,Jaipur,302025,0,1,1
2025-11-12,Rajasthan,Jaipur,303001,4,14,18
2025-11-12,Rajasthan,Jaipur,303012,0,38,38
2025-11-12,Rajasthan,Jaipur,303701,0,10,10
2025-11-12,Rajasthan,Jaipur,303702,2,17,19
2025-11-12,Rajasthan,Jaipur,303802,0,6,6
2025-11-12,Rajasthan,Jaipur,303806,1,14,15
2025-11-12,Rajasthan,Jaipur,303904,2,17,19
2025-11-13,Rajasthan,Jaipur,302016,2,93,95
2025-11-13,Rajasthan,Jaipur,302021,1,34,35
2025-11-13,Rajasthan,Jaipur,302029,4,54,58
2025-11-13,Rajasthan,Jaipur,302039,4,28,32
2025-11-13,Rajasthan,Jaipur,303003,2,11,13
2025-11-13,Rajasthan,Jaipur,303008,4,35,39
2025-11-13,Rajasthan,Jaipur,303012,6,32,38
2025-11-13,Rajasthan,Jaipur,303105,1,16,17
2025-11-13,Rajasthan,Jaipur,303106,1,22,23
2025-11-13,Rajasthan,Jaipur,303108,2,18,20
2025-11-13,Rajasthan,Jaipur,303110,2,4,6
2025-11-13,Rajasthan,Jaipur,303704,0,12,12
2025-11-13,Rajasthan,Jaipur,303806,1,10,11
2025-11-13,Rajasthan,Jaipur,303901,2,39,41
2025-11-13,Rajasthan,Jaipur,303908,2,17,19
2025-11-14,Rajasthan,Jaipur,302013,2,41,43
2025-11-14,Rajasthan,Jaipur,302028,3,20,23
2025-11-14,Rajasthan,Jaipur,303004,0,3,3
2025-11-14,Rajasthan,Jaipur,303005,2,21,23
2025-11-14,Rajasthan,Jaipur,303008,2,17,19
2025-11-14,Rajasthan,Jaipur,303108,2,28,30
2025-11-14,Rajasthan,Jaipur,303119,2,10,12
2025-11-14,Rajasthan,Jaipur,303121,0,3,3
2025-11-14,Rajasthan,Jaipur,303328,1,16,17
2025-11-14,Rajasthan,Jaipur,303348,3,9,12
2025-11-14,Rajasthan,Jaipur,303507,0,3,3
2025-11-14,Rajasthan,Jaipur,303604,2,12,14
2025-11-14,Rajasthan,Jaipur,303702,6,28,34
2025-11-14,Rajasthan,Jaipur,303706,2,12,14
2025-11-14,Rajasthan,Jaipur,303804,0,10,10
2025-11-14,Rajasthan,Jaipur,303904,0,12,12
2025-11-16,Rajasthan,Jaipur,302003,0,21,21
2025-11-16,Rajasthan,Jaipur,302018,0,6,6
2025-11-16,Rajasthan,Jaipur,302031,0,28,28
2025-11-16,Rajasthan,Jaipur,302039,2,11,13
2025-11-16,Rajasthan,Jaipur,303119,0,3,3
2025-11-16,Rajasthan,Jaipur,303706,0,3,3
2025-11-16,Rajasthan,Jaipur,303712,0,1,1
2025-11-16,Rajasthan,Jaipur,303903,0,2,2
2025-11-16,Rajasthan,Jaipur,303905,1,10,11
2025-11-15,Rajasthan,Jaipur,302015,2,21,23
2025-11-15,Rajasthan,Jaipur,302016,6,85,91
2025-11-15,Rajasthan,Jaipur,302021,8,41,49
2025-11-15,Rajasthan,Jaipur,302024,0,1,1
2025-11-15,Rajasthan,Jaipur,303005,1,15,16
2025-11-15,Rajasthan,Jaipur,303105,1,10,11
2025-11-15,Rajasthan,Jaipur,303806,2,5,7
2025-11-17,Rajasthan,Jaipur,302005,0,2,2
2025-11-17,Rajasthan,Jaipur,302020,6,59,65
2025-11-17,Rajasthan,Jaipur,302021,2,36,38
2025-11-17,Rajasthan,Jaipur,302022,2,12,14
2025-11-17,Rajasthan,Jaipur,302032,0,1,1
2025-11-17,Rajasthan,Jaipur,302034,1,14,15
2025-11-17,Rajasthan,Jaipur,303001,1,11,12
2025-11-17,Rajasthan,Jaipur,303002,1,5,6
2025-11-17,Rajasthan,Jaipur,303008,1,30,31
2025-11-17,Rajasthan,Jaipur,303102,2,9,11
2025-11-17,Rajasthan,Jaipur,303103,6,19,25
2025-11-17,Rajasthan,Jaipur,303119,3,14,17
2025-11-17,Rajasthan,Jaipur,303302,1,6,7
2025-11-17,Rajasthan,Jaipur,303328,5,15,20
2025-11-17,Rajasthan,Jaipur,303507,1,6,7
2025-11-17,Rajasthan,Jaipur,303702,1,10,11
2025-11-17,Rajasthan,Jaipur,303801,3,14,17
2025-11-17,Rajasthan,Jaipur,303806,0,8,8
2025-11-17,Rajasthan,Jaipur,303903,4,21,25
2025-11-17,Rajasthan,Jaipur,303904,0,15,15
2025-11-18,Rajasthan,Jaipur,302004,6,52,58
2025-11-18,Rajasthan,Jaipur,302017,6,49,55
2025-11-18,Rajasthan,Jaipur,302023,0,3,3
2025-11-18,Rajasthan,Jaipur,302039,3,43,46
2025-11-18,Rajasthan,Jaipur,303005,3,21,24
2025-11-18,Rajasthan,Jaipur,303008,1,20,21
2025-11-18,Rajasthan,Jaipur,303105,1,15,16
2025-11-18,Rajasthan,Jaipur,303109,5,6,11
2025-11-18,Rajasthan,Jaipur,303120,1,7,8
2025-11-18,Rajasthan,Jaipur,303338,1,11,12
2025-11-18,Rajasthan,Jaipur,303348,0,12,12
2025-11-18,Rajasthan,Jaipur,303604,3,20,23
2025-11-18,Rajasthan,Jaipur,303802,0,6,6
2025-11-18,Rajasthan,Jaipur,303804,2,7,9
2025-11-18,Rajasthan,Jaipur,303904,2,8,10
2025-11-18,Rajasthan,Jaipur,303905,0,10,10
2025-11-19,Rajasthan,Jaipur,302004,3,61,64
2025-11-19,Rajasthan,Jaipur,302012,13,169,182
2025-11-19,Rajasthan,Jaipur,302015,4,25,29
2025-11-19,Rajasthan,Jaipur,302022,1,16,17
2025-11-19,Rajasthan,Jaipur,302039,4,39,43
2025-11-19,Rajasthan,Jaipur,303003,1,6,7
2025-11-19,Rajasthan,Jaipur,303007,1,16,17
2025-11-19,Rajasthan,Jaipur,303009,3,11,14
2025-11-19,Rajasthan,Jaipur,303105,5,14,19
2025-11-19,Rajasthan,Jaipur,303109,6,15,21
2025-11-19,Rajasthan,Jaipur,303120,1,8,9
2025-11-19,Rajasthan,Jaipur,303301,5,25,30
2025-11-19,Rajasthan,Jaipur,303302,1,5,6
2025-11-19,Rajasthan,Jaipur,303704,2,13,15
2025-11-19,Rajasthan,Jaipur,303706,2,8,10
2025-11-19,Rajasthan,Jaipur,303805,2,7,9
2025-11-19,Rajasthan,Jaipur,303903,2,9,11
2025-11-19,Rajasthan,Jaipur,303904,2,12,14
2025-11-19,Rajasthan,Jaipur,303905,0,9,9
2025-11-20,Rajasthan,Jaipur,302019,2,20,22
2025-11-20,Rajasthan,Jaipur,302032,0,3,3
2025-11-20,Rajasthan,Jaipur,303103,1,16,17
2025-11-20,Rajasthan,Jaipur,303106,1,13,14
2025-11-20,Rajasthan,Jaipur,303108,0,30,30
2025-11-20,Rajasthan,Jaipur,303302,1,3,4
2025-11-20,Rajasthan,Jaipur,303601,1,6,7
2025-11-20,Rajasthan,Jaipur,303702,1,13,14
2025-11-20,Rajasthan,Jaipur,303712,2,12,14
2025-11-20,Rajasthan,Jaipur,303901,0,22,22
2025-11-20,Rajasthan,Jaipur,303903,0,14,14
2025-11-20,Rajasthan,Jaipur,303904,1,20,21
2025-11-21,Rajasthan,Jaipur,302004,0,41,41
2025-11-21,Rajasthan,Jaipur,302011,0,1,1
2025-11-21,Rajasthan,Jaipur,302017,1,51,52
2025-11-21,Rajasthan,Jaipur,302021,2,43,45
2025-11-21,Rajasthan,Jaipur,302028,0,6,6
2025-11-21,Rajasthan,Jaipur,303003,0,5,5
2025-11-21,Rajasthan,Jaipur,303005,1,13,14
2025-11-21,Rajasthan,Jaipur,303006,0,1,1
2025-11-21,Rajasthan,Jaipur,303007,2,8,10
2025-11-21,Rajasthan,Jaipur,303102,1,8,9
2025-11-21,Rajasthan,Jaipur,303104,0,17,17
2025-11-21,Rajasthan,Jaipur,303110,2,7,9
2025-11-21,Rajasthan,Jaipur,303328,1,13,14
2025-11-21,Rajasthan,Jaipur,303338,4,4,8
2025-11-21,Rajasthan,Jaipur,303706,0,7,7
2025-11-21,Rajasthan,Jaipur,303901,4,23,27
2025-10-31,Rajasthan,Jaipur,302004,1,34,35
2025-10-31,Rajasthan,Jaipur,302011,1,3,4
2025-10-31,Rajasthan,Jaipur,302020,3,56,59
2025-10-31,Rajasthan,Jaipur,302024,0,1,1
2025-10-31,Rajasthan,Jaipur,302034,0,10,10
2025-10-31,Rajasthan,Jaipur,302039,5,31,36
2025-10-31,Rajasthan,Jaipur,303104,1,15,16
2025-10-31,Rajasthan,Jaipur,303105,2,10,12
2025-10-31,Rajasthan,Jaipur,303120,6,20,26
2025-10-31,Rajasthan,Jaipur,303328,1,10,11
2025-10-31,Rajasthan,Jaipur,303338,1,14,15
2025-10-31,Rajasthan,Jaipur,303348,0,4,4
2025-10-31,Rajasthan,Jaipur,303802,1,5,6
2025-10-31,Rajasthan,Jaipur,303806,2,3,5
2025-11-02,Rajasthan,Jaipur,302003,6,28,34
2025-11-02,Rajasthan,Jaipur,302012,2,31,33
2025-11-02,Rajasthan,Jaipur,302013,0,13,13
2025-11-02,Rajasthan,Jaipur,302018,1,3,4
2025-11-02,Rajasthan,Jaipur,302021,1,13,14
2025-11-02,Rajasthan,Jaipur,302032,0,1,1
2025-11-02,Rajasthan,Jaipur,303005,0,6,6
2025-11-02,Rajasthan,Jaipur,303008,0,4,4
2025-11-02,Rajasthan,Jaipur,303328,0,1,1
2025-11-02,Rajasthan,Jaipur,303702,0,2,2
2025-11-02,Rajasthan,Jaipur,303704,0,1,1
2025-11-02,Rajasthan,Jaipur,303802,0,2,2
2025-11-02,Rajasthan,Jaipur,303905,0,4,4
2025-11-01,Rajasthan,Jaipur,302003,4,47,51
2025-11-01,Rajasthan,Jaipur,302018,0,10,10
2025-11-01,Rajasthan,Jaipur,302021,2,38,40
2025-11-01,Rajasthan,Jaipur,302026,1,19,20
2025-11-01,Rajasthan,Jaipur,302029,7,49,56
2025-11-01,Rajasthan,Jaipur,302033,1,16,17
2025-11-01,Rajasthan,Jaipur,302037,0,2,2
2025-11-01,Rajasthan,Jaipur,302039,1,29,30
2025-11-01,Rajasthan,Jaipur,303104,2,7,9
2025-11-01,Rajasthan,Jaipur,303110,2,6,8
2025-11-01,Rajasthan,Jaipur,303328,2,8,10
2025-11-01,Rajasthan,Jaipur,303802,0,4,4
2025-11-01,Rajasthan,Jaipur,303803,1,4,5
2025-11-01,Rajasthan,Jaipur,303805,0,4,4
2025-11-03,Rajasthan,Jaipur,302006,0,28,28
2025-11-03,Rajasthan,Jaipur,302012,8,129,137
2025-11-03,Rajasthan,Jaipur,302015,0,20,20
2025-11-03,Rajasthan,Jaipur,302017,1,43,44
2025-11-03,Rajasthan,Jaipur,302018,0,9,9
2025-11-03,Rajasthan,Jaipur,302019,2,25,27
2025-11-03,Rajasthan,Jaipur,302020,5,42,47
2025-11-03,Rajasthan,Jaipur,302023,0,4,4
2025-11-03,Rajasthan,Jaipur,302032,0,1,1
2025-11-03,Rajasthan,Jaipur,303103,3,16,19
2025-11-03,Rajasthan,Jaipur,303107,0,11,11
2025-11-03,Rajasthan,Jaipur,303108,3,26,29
2025-11-03,Rajasthan,Jaipur,303120,4,12,16
2025-11-03,Rajasthan,Jaipur,303701,0,5,5
2025-11-03,Rajasthan,Jaipur,303806,3,3,6
2025-11-03,Rajasthan,Jaipur,303905,0,14,14
2025-11-25,Rajasthan,Jaipur,302003,4,54,58
2025-11-25,Rajasthan,Jaipur,302006,1,28,29
2025-11-25,Rajasthan,Jaipur,302016,1,46,47
2025-11-25,Rajasthan,Jaipur,302028,1,17,18
2025-11-25,Rajasthan,Jaipur,302031,0,28,28
2025-11-25,Rajasthan,Jaipur,302032,0,1,1
2025-11-25,Rajasthan,Jaipur,302039,5,25,30
2025-11-25,Rajasthan,Jaipur,303009,0,6,6
2025-11-25,Rajasthan,Jaipur,303102,2,3,5
2025-11-25,Rajasthan,Jaipur,303104,0,9,9
2025-11-25,Rajasthan,Jaipur,303105,1,4,5
2025-11-25,Rajasthan,Jaipur,303110,0,4,4
2025-11-25,Rajasthan,Jaipur,303120,0,11,11
2025-11-25,Rajasthan,Jaipur,303348,0,2,2
2025-11-25,Rajasthan,Jaipur,303604,2,10,12
2025-11-25,Rajasthan,Jaipur,303701,0,6,6
2025-11-25,Rajasthan,Jaipur,303704,0,8,8
2025-10-30,Rajasthan,Jaipur,302012,7,128,135
2025-10-30,Rajasthan,Jaipur,302015,0,15,15
2025-10-30,Rajasthan,Jaipur,302024,0,1,1
2025-10-30,Rajasthan,Jaipur,302027,7,17,24
2025-10-30,Rajasthan,Jaipur,302029,5,37,42
2025-10-30,Rajasthan,Jaipur,303005,1,10,11
2025-10-30,Rajasthan,Jaipur,303102,1,9,10
2025-10-30,Rajasthan,Jaipur,303109,2,9,11
2025-10-30,Rajasthan,Jaipur,303302,0,6,6
2025-10-30,Rajasthan,Jaipur,303801,2,10,12
2025-10-30,Rajasthan,Jaipur,303802,0,5,5
2025-10-30,Rajasthan,Jaipur,303806,0,11,11
2025-10-30,Rajasthan,Jaipur,303901,2,13,15
2025-10-30,Rajasthan,Jaipur,303904,2,9,11
2025-10-29,Rajasthan,Jaipur,302012,13,156,169
2025-10-29,Rajasthan,Jaipur,302013,0,27,27
2025-10-29,Rajasthan,Jaipur,302025,0,1,1
2025-10-29,Rajasthan,Jaipur,302033,5,26,31
2025-10-29,Rajasthan,Jaipur,302039,5,38,43
2025-10-29,Rajasthan,Jaipur,303002,0,9,9
2025-10-29,Rajasthan,Jaipur,303003,0,10,10
2025-10-29,Rajasthan,Jaipur,303006,1,7,8
2025-10-29,Rajasthan,Jaipur,303009,1,8,9
2025-10-29,Rajasthan,Jaipur,303012,1,11,12
2025-10-29,Rajasthan,Jaipur,303102,0,11,11
2025-10-29,Rajasthan,Jaipur,303103,2,11,13
2025-10-29,Rajasthan,Jaipur,303108,2,24,26
2025-10-29,Rajasthan,Jaipur,303119,4,12,16
2025-10-29,Rajasthan,Jaipur,303120,0,7,7
2025-10-29,Rajasthan,Jaipur,303338,2,16,18
2025-10-29,Rajasthan,Jaipur,303501,0,1,1
2025-10-29,Rajasthan,Jaipur,303507,0,2,2
2025-10-29,Rajasthan,Jaipur,303602,1,10,11
2025-10-29,Rajasthan,Jaipur,303701,0,5,5
2025-10-29,Rajasthan,Jaipur,303801,1,13,14
2025-10-29,Rajasthan,Jaipur,303803,2,10,12
2025-10-29,Rajasthan,Jaipur,303804,3,10,13
2025-10-29,Rajasthan,Jaipur,303903,1,11,12
2025-11-23,Rajasthan,Jaipur,302006,0,12,12
2025-11-23,Rajasthan,Jaipur,302015,1,8,9
2025-11-23,Rajasthan,Jaipur,302016,1,16,17
2025-11-23,Rajasthan,Jaipur,302019,1,9,10
2025-11-23,Rajasthan,Jaipur,302034,0,3,3
2025-11-23,Rajasthan,Jaipur,303006,3,2,5
2025-11-23,Rajasthan,Jaipur,303009,0,3,3
2025-11-23,Rajasthan,Jaipur,303109,0,3,3
2025-11-23,Rajasthan,Jaipur,303110,1,3,4
2025-11-23,Rajasthan,Jaipur,303119,0,2,2
2025-11-23,Rajasthan,Jaipur,303301,0,2,2
2025-11-23,Rajasthan,Jaipur,303305,1,5,6
2025-11-23,Rajasthan,Jaipur,303701,0,1,1
2025-11-23,Rajasthan,Jaipur,303901,0,5,5
2025-11-23,Rajasthan,Jaipur,303905,0,4,4
2025-11-23,Rajasthan,Jaipur,303908,1,8,9
2025-11-22,Rajasthan,Jaipur,302002,2,76,78
2025-11-22,Rajasthan,Jaipur,302011,0,1,1
2025-11-22,Rajasthan,Jaipur,302020,2,49,51
2025-11-22,Rajasthan,Jaipur,303301,4,20,24
2025-11-22,Rajasthan,Jaipur,303348,0,3,3
2025-11-22,Rajasthan,Jaipur,303602,0,4,4
2025-11-22,Rajasthan,Jaipur,303702,1,13,14
2025-11-22,Rajasthan,Jaipur,303903,4,14,18
2025-11-22,Rajasthan,Jaipur,303904,0,7,7
2025-11-26,Rajasthan,Jaipur,302012,9,147,156
2025-11-26,Rajasthan,Jaipur,302017,3,66,69
2025-11-26,Rajasthan,Jaipur,302032,0,2,2
2025-11-26,Rajasthan,Jaipur,302034,3,16,19
2025-11-26,Rajasthan,Jaipur,303001,1,7,8
2025-11-26,Rajasthan,Jaipur,303005,0,23,23
2025-11-26,Rajasthan,Jaipur,303109,1,17,18
2025-11-26,Rajasthan,Jaipur,303338,1,12,13
2025-11-26,Rajasthan,Jaipur,303501,0,1,1
2025-11-26,Rajasthan,Jaipur,303604,3,8,11
2025-11-26,Rajasthan,Jaipur,303706,2,7,9
2025-11-26,Rajasthan,Jaipur,303806,1,15,16
2025-11-26,Rajasthan,Jaipur,303901,0,25,25
2025-11-26,Rajasthan,Jaipur,303905,1,13,14
2025-11-24,Rajasthan,Jaipur,302002,1,93,94
2025-11-24,Rajasthan,Jaipur,302004,2,47,49
2025-11-24,Rajasthan,Jaipur,302006,2,33,35
2025-11-24,Rajasthan,Jaipur,302017,5,43,48
2025-11-24,Rajasthan,Jaipur,302018,3,16,19
2025-11-24,Rajasthan,Jaipur,302021,3,47,50
2025-11-24,Rajasthan,Jaipur,302022,0,9,9
2025-11-24,Rajasthan,Jaipur,302037,0,2,2
2025-11-24,Rajasthan,Jaipur,303004,0,2,2
2025-11-24,Rajasthan,Jaipur,303008,0,26,26
2025-11-24,Rajasthan,Jaipur,303009,1,9,10
2025-11-24,Rajasthan,Jaipur,303102,2,5,7
2025-11-24,Rajasthan,Jaipur,303103,1,20,21
2025-11-24,Rajasthan,Jaipur,303109,3,15,18
2025-11-24,Rajasthan,Jaipur,303301,2,30,32
2025-11-24,Rajasthan,Jaipur,303338,0,8,8
2025-11-24,Rajasthan,Jaipur,303706,1,12,13
2025-11-24,Rajasthan,Jaipur,303712,0,7,7
2025-11-24,Rajasthan,Jaipur,303801,0,10,10
2025-11-24,Rajasthan,Jaipur,303802,0,7,7
2025-11-24,Rajasthan,Jaipur,303908,1,14,15
2025-11-27,Rajasthan,Jaipur,302002,1,91,92
2025-11-27,Rajasthan,Jaipur,302012,9,147,156
2025-11-27,Rajasthan,Jaipur,302016,2,74,76
2025-11-27,Rajasthan,Jaipur,302026,0,27,27
2025-11-27,Rajasthan,Jaipur,302028,3,13,16
2025-11-27,Rajasthan,Jaipur,303002,1,12,13
2025-11-27,Rajasthan,Jaipur,303005,1,15,16
2025-11-27,Rajasthan,Jaipur,303007,2,8,10
2025-11-27,Rajasthan,Jaipur,303008,1,36,37
2025-11-27,Rajasthan,Jaipur,303009,2,10,12
2025-11-27,Rajasthan,Jaipur,303104,0,7,7
2025-11-27,Rajasthan,Jaipur,303107,1,8,9
2025-11-27,Rajasthan,Jaipur,303120,0,8,8
2025-11-27,Rajasthan,Jaipur,303712,0,15,15
2025-11-27,Rajasthan,Jaipur,303801,2,8,10
2025-11-27,Rajasthan,Jaipur,303804,2,6,8
2025-11-27,Rajasthan,Jaipur,303805,1,11,12
2025-12-02,Rajasthan,Jaipur,302003,4,39,43
2025-12-02,Rajasthan,Jaipur,302005,0,1,1
2025-12-02,Rajasthan,Jaipur,302033,1,35,36
2025-12-02,Rajasthan,Jaipur,303004,0,2,2
2025-12-02,Rajasthan,Jaipur,303105,3,5,8
2025-12-02,Rajasthan,Jaipur,303106,0,8,8
2025-12-02,Rajasthan,Jaipur,303108,2,25,27
2025-12-02,Rajasthan,Jaipur,303120,0,11,11
2025-12-02,Rajasthan,Jaipur,303305,1,11,12
2025-12-02,Rajasthan,Jaipur,303507,0,2,2
2025-12-02,Rajasthan,Jaipur,303704,0,7,7
2025-12-02,Rajasthan,Jaipur,303804,5,6,11
2025-12-02,Rajasthan,Jaipur,303805,3,4,7
2025-12-02,Rajasthan,Jaipur,303807,0,4,4
2025-12-01,Rajasthan,Jaipur,302005,0,1,1
2025-12-01,Rajasthan,Jaipur,302017,5,68,73
2025-12-01,Rajasthan,Jaipur,302018,0,14,14
2025-12-01,Rajasthan,Jaipur,302024,0,3,3
2025-12-01,Rajasthan,Jaipur,303002,0,3,3
2025-12-01,Rajasthan,Jaipur,303005,6,25,31
2025-12-01,Rajasthan,Jaipur,303009,2,12,14
2025-12-01,Rajasthan,Jaipur,303104,1,14,15
2025-12-01,Rajasthan,Jaipur,303106,3,14,17
2025-12-01,Rajasthan,Jaipur,303120,1,13,14
2025-12-01,Rajasthan,Jaipur,303301,1,27,28
2025-12-01,Rajasthan,Jaipur,303712,2,18,20
2025-12-01,Rajasthan,Jaipur,303803,1,5,6
2025-12-01,Rajasthan,Jaipur,303805,1,9,10
2025-11-28,Rajasthan,Jaipur,302013,2,32,34
2025-11-28,Rajasthan,Jaipur,302015,2,18,20
2025-11-28,Rajasthan,Jaipur,302016,6,71,77
2025-11-28,Rajasthan,Jaipur,302020,3,74,77
2025-11-28,Rajasthan,Jaipur,302023,0,6,6
2025-11-28,Rajasthan,Jaipur,302027,3,20,23
2025-11-28,Rajasthan,Jaipur,302032,0,7,7
